fips,Median Home Value,decile
45023.0,90500.0,3
45025.0,82400.0,2
45027.0,93800.0,3
45029.0,85100.0,2
45031.0,87800.0,2
45033.0,72800.0,1
45035.0,186300.0,9
45037.0,126500.0,6
45039.0,102700.0,4
45041.0,130400.0,6
45043.0,187200.0,9
45045.0,172100.0,8
45047.0,117300.0,5
45049.0,73000.0,1
45051.0,172500.0,8
45053.0,154400.0,7
45055.0,124700.0,6
45057.0,182400.0,9
45059.0,91300.0,3
45061.0,73300.0,1
45063.0,151900.0,7
45065.0,117700.0,5
45067.0,76700.0,1
45069.0,64000.0,1
45071.0,100000.0,4
45073.0,155200.0,7
45075.0,93200.0,3
45077.0,138900.0,7
45079.0,158200.0,8
45081.0,107700.0,4
45083.0,133700.0,6
45085.0,113900.0,5
45087.0,77300.0,1
45089.0,66700.0,1
45091.0,186000.0,9
46003.0,78300.0,2
46005.0,101000.0,4
46007.0,75700.0,1
46009.0,82300.0,2
46011.0,172300.0,8
46013.0,157900.0,8
46015.0,140600.0,7
46017.0,49600.0,1
46019.0,130900.0,6
46021.0,65300.0,1
46023.0,102200.0,4
46025.0,88700.0,2
46027.0,157600.0,8
46029.0,168500.0,8
46031.0,57500.0,1
46033.0,216800.0,9
46035.0,150100.0,7
46037.0,92900.0,3
46039.0,118500.0,5
46041.0,63600.0,1
46043.0,84500.0,2
46045.0,103100.0,4
46047.0,121100.0,5
46049.0,86400.0,2
46051.0,125700.0,6
46053.0,74300.0,1
46055.0,86900.0,2
46057.0,129800.0,6
46059.0,118700.0,5
46061.0,118600.0,5
46063.0,97100.0,3
46065.0,174900.0,8
46067.0,84700.0,2
46069.0,78000.0,1
46071.0,54900.0,1
46073.0,79600.0,2
46075.0,78600.0,2
46077.0,105800.0,4
46079.0,157200.0,7
46081.0,203000.0,9
46083.0,218400.0,9
46085.0,86600.0,2
46087.0,124200.0,6
46089.0,56300.0,1
46091.0,113900.0,5
46093.0,180500.0,8
46095.0,44500.0,1
46097.0,75000.0,1
46099.0,173400.0,8
46101.0,125300.0,6
46102.0,20700.0,1
46103.0,179900.0,8
46105.0,91200.0,3
46107.0,89800.0,3
46109.0,102300.0,4
46111.0,76700.0,1
46115.0,79800.0,2
46117.0,165800.0,8
46119.0,150400.0,7
46121.0,33500.0,1
46123.0,89400.0,3
46125.0,115000.0,5
46127.0,172400.0,8
46129.0,82900.0,2
46135.0,142700.0,7
46137.0,56900.0,1
47001.0,139800.0,7
47003.0,140500.0,7
47005.0,85800.0,2
47007.0,129400.0,6
47009.0,174600.0,8
47011.0,154100.0,7
47013.0,97200.0,3
47015.0,155300.0,7
47017.0,87100.0,2
47019.0,119600.0,5
47021.0,176400.0,8
47023.0,114400.0,5
47025.0,107500.0,4
47027.0,88700.0,2
47029.0,111000.0,5
47031.0,127200.0,6
47033.0,98900.0,4
47035.0,143000.0,7
47037.0,219900.0,9
47039.0,94700.0,3
47041.0,137800.0,7
47043.0,156600.0,7
47045.0,99100.0,4
47047.0,191200.0,9
47049.0,100400.0,4
47051.0,128900.0,6
47053.0,94900.0,3
47055.0,123300.0,6
47057.0,113500.0,5
47059.0,118500.0,5
47061.0,83100.0,2
47063.0,132200.0,6
47065.0,171400.0,8
47067.0,88800.0,3
47069.0,86200.0,2
47071.0,115800.0,5
47073.0,118600.0,5
47075.0,102200.0,4
47077.0,93500.0,3
47079.0,101200.0,4
47081.0,111300.0,5
47083.0,98300.0,3
47085.0,104200.0,4
47087.0,107000.0,4
47089.0,142200.0,7
47091.0,118700.0,5
47093.0,174700.0,8
47095.0,74500.0,1
47097.0,84100.0,2
47099.0,103200.0,4
47101.0,89700.0,3
47103.0,124000.0,6
47105.0,199400.0,9
47107.0,125300.0,6
47109.0,93600.0,3
47111.0,112500.0,5
47113.0,127100.0,6
47115.0,123500.0,6
47117.0,124700.0,6
47119.0,170400.0,8
47121.0,123400.0,6
47123.0,122600.0,6
47125.0,159500.0,8
47127.0,168300.0,8
47129.0,98400.0,4
47131.0,89200.0,3
47133.0,115300.0,5
47135.0,83400.0,2
47137.0,151900.0,7
47139.0,113800.0,5
47141.0,155700.0,7
47143.0,113500.0,5
47145.0,138100.0,7
47147.0,176300.0,8
47149.0,190200.0,9
47151.0,90400.0,3
47153.0,141500.0,7
47155.0,168600.0,8
47157.0,142300.0,7
47159.0,132100.0,6
47161.0,125500.0,6
47163.0,133900.0,6
47165.0,212100.0,9
47167.0,145800.0,7
47169.0,133200.0,6
47171.0,131000.0,6
47173.0,120000.0,5
47175.0,92800.0,3
47177.0,108200.0,4
47179.0,159400.0,8
47181.0,105600.0,4
47183.0,96000.0,3
47185.0,110300.0,5
47187.0,417700.0,10
47189.0,243400.0,10
48001.0,92900.0,3
48003.0,135600.0,6
48005.0,100600.0,4
48007.0,158400.0,8
48009.0,133500.0,6
48011.0,137700.0,7
48013.0,100200.0,4
48015.0,188900.0,9
48017.0,68600.0,1
48019.0,167600.0,8
48021.0,160100.0,8
48023.0,70500.0,1
48025.0,88200.0,2
48027.0,141200.0,7
48029.0,152400.0,7
48031.0,235700.0,9
48033.0,113100.0,5
48035.0,110600.0,5
48037.0,113300.0,5
48039.0,173900.0,8
48041.0,186000.0,9
48043.0,134300.0,6
48045.0,65400.0,1
48047.0,64000.0,1
48049.0,97500.0,3
48051.0,109800.0,4
48053.0,182600.0,9
48055.0,127800.0,6
48057.0,115000.0,5
48059.0,89000.0,3
48061.0,83300.0,2
48063.0,87500.0,2
48065.0,111100.0,5
48067.0,86200.0,2
48069.0,81900.0,2
48071.0,185700.0,9
48073.0,100700.0,4
48075.0,80000.0,2
48077.0,90200.0,3
48079.0,34100.0,1
48081.0,79100.0,2
48083.0,70000.0,1
48085.0,288900.0,10
48087.0,51800.0,1
48089.0,116300.0,5
48091.0,262400.0,10
48093.0,101400.0,4
48095.0,93500.0,3
48097.0,145700.0,7
48099.0,110100.0,5
48101.0,41500.0,1
48103.0,91900.0,3
48105.0,79900.0,2
48107.0,57800.0,1
48109.0,56900.0,1
48111.0,82800.0,2
48113.0,161500.0,8
48115.0,67300.0,1
48117.0,91800.0,3
48119.0,78400.0,2
48121.0,255300.0,10
48123.0,106200.0,4
48125.0,54100.0,1
48127.0,73800.0,1
48129.0,69500.0,1
48131.0,49800.0,1
48133.0,68500.0,1
48135.0,133900.0,6
48137.0,75300.0,1
48139.0,172900.0,8
48141.0,119100.0,5
48143.0,146000.0,7
48145.0,66200.0,1
48147.0,113200.0,5
48149.0,165000.0,8
48151.0,60100.0,1
48153.0,63900.0,1
48155.0,45200.0,1
48157.0,251100.0,10
48159.0,137300.0,6
48161.0,98800.0,4
48163.0,75300.0,1
48165.0,122800.0,6
48167.0,185100.0,9
48169.0,76400.0,1
48171.0,276100.0,10
48173.0,221700.0,9
48175.0,128900.0,6
48177.0,112200.0,5
48179.0,77600.0,1
48181.0,125000.0,6
48183.0,132000.0,6
48185.0,124500.0,6
48187.0,183900.0,9
48189.0,80300.0,2
48191.0,48200.0,1
48193.0,127000.0,6
48195.0,97400.0,3
48197.0,38100.0,1
48199.0,120000.0,5
48201.0,165300.0,8
48203.0,124600.0,6
48205.0,160000.0,8
48207.0,51400.0,1
48209.0,222300.0,9
48211.0,135000.0,6
48213.0,102500.0,4
48215.0,84000.0,2
48217.0,98700.0,4
48219.0,88800.0,3
48221.0,180900.0,8
48223.0,100100.0,4
48225.0,84500.0,2
48227.0,93100.0,3
48229.0,46000.0,1
48231.0,114500.0,5
48233.0,77300.0,1
48235.0,137500.0,7
48237.0,83000.0,2
48239.0,103300.0,4
48241.0,104600.0,4
48243.0,112900.0,5
48245.0,107800.0,4
48247.0,66800.0,1
48249.0,76300.0,1
48251.0,144700.0,7
48253.0,75400.0,1
48255.0,97800.0,3
48257.0,161600.0,8
48259.0,326800.0,10
48261.0,31400.0,1
48263.0,39700.0,1
48265.0,170600.0,8
48267.0,165000.0,8
48269.0,38300.0,1
48271.0,72800.0,1
48273.0,88200.0,2
48275.0,43800.0,1
48277.0,94800.0,3
48279.0,64700.0,1
48281.0,142900.0,7
48283.0,81600.0,2
48285.0,155600.0,7
48287.0,125700.0,6
48289.0,110100.0,5
48291.0,101200.0,4
48293.0,90000.0,3
48295.0,86300.0,2
48297.0,94700.0,3
48299.0,186100.0,9
48301.0,-666666666.0,1
48303.0,130800.0,6
48305.0,79300.0,2
48307.0,85600.0,2
48309.0,133400.0,6
48311.0,106600.0,4
48313.0,112800.0,5
48315.0,93000.0,3
48317.0,133100.0,6
48319.0,163600.0,8
48321.0,107500.0,4
48323.0,94800.0,3
48325.0,139800.0,7
48327.0,57000.0,1
48329.0,197400.0,9
48331.0,97100.0,3
48333.0,123400.0,6
48335.0,70000.0,1
48337.0,112700.0,5
48339.0,223900.0,9
48341.0,115100.0,5
48343.0,86300.0,2
48345.0,55800.0,1
48347.0,119700.0,5
48349.0,95000.0,3
48351.0,74600.0,1
48353.0,72000.0,1
48355.0,130700.0,6
48357.0,99300.0,4
48359.0,95700.0,3
48361.0,107600.0,4
48363.0,95900.0,3
48365.0,98300.0,3
48367.0,198400.0,9
48369.0,92300.0,3
48371.0,75100.0,1
48373.0,94300.0,3
48375.0,90100.0,3
48377.0,58400.0,1
48379.0,121100.0,5
48381.0,162700.0,8
48383.0,94100.0,3
48385.0,103000.0,4
48387.0,67200.0,1
48389.0,62200.0,1
48391.0,82500.0,2
48393.0,132100.0,6
48395.0,104000.0,4
48397.0,244400.0,10
48399.0,77600.0,1
48401.0,118500.0,5
48403.0,101200.0,4
48405.0,86700.0,2
48407.0,109000.0,4
48409.0,117700.0,5
48411.0,97900.0,3
48413.0,69800.0,1
48415.0,88100.0,2
48417.0,80300.0,2
48419.0,72600.0,1
48421.0,98400.0,4
48423.0,153500.0,7
48425.0,191600.0,9
48427.0,68300.0,1
48429.0,71400.0,1
48431.0,64700.0,1
48433.0,58200.0,1
48435.0,95700.0,3
48437.0,73800.0,1
48439.0,170300.0,8
48441.0,119100.0,5
48443.0,72100.0,1
48445.0,76100.0,1
48447.0,68000.0,1
48449.0,97600.0,3
48451.0,130800.0,6
48453.0,298800.0,10
48455.0,79700.0,2
48457.0,85400.0,2
48459.0,123800.0,6
48461.0,65700.0,1
48463.0,80700.0,2
48465.0,95900.0,3
48467.0,121900.0,6
48469.0,136900.0,6
48471.0,149100.0,7
48473.0,174900.0,8
48475.0,86100.0,2
48477.0,170900.0,8
48479.0,119900.0,5
48481.0,122900.0,6
48483.0,85800.0,2
48485.0,96000.0,3
48487.0,73200.0,1
48489.0,56800.0,1
48491.0,245100.0,10
48493.0,181200.0,8
48495.0,64400.0,1
48497.0,154000.0,7
48499.0,130200.0,6
48501.0,100000.0,4
48503.0,89000.0,3
48505.0,69500.0,1
48507.0,48500.0,1
49001.0,161700.0,8
49003.0,189900.0,9
49005.0,218400.0,9
49007.0,136100.0,6
49009.0,211300.0,9
49011.0,265900.0,10
49013.0,183400.0,9
49015.0,139500.0,7
49017.0,179900.0,8
49019.0,238000.0,10
49021.0,201400.0,9
49023.0,203200.0,9
49025.0,190000.0,9
49027.0,145600.0,7
49029.0,359300.0,10
49031.0,155100.0,7
49033.0,192200.0,9
49035.0,281800.0,10
49037.0,133200.0,6
49039.0,174000.0,8
49041.0,156700.0,7
49043.0,598900.0,10
49045.0,209700.0,9
49047.0,191900.0,9
49049.0,280100.0,10
49051.0,388900.0,10
49053.0,262200.0,10
49055.0,176600.0,8
49057.0,197800.0,9
50001.0,241900.0,10
50003.0,209100.0,9
50005.0,168200.0,8
50007.0,288200.0,10
50009.0,131700.0,6
50011.0,213400.0,9
50013.0,270800.0,10
50015.0,228000.0,9
50017.0,191700.0,9
50019.0,162200.0,8
50021.0,176600.0,8
50023.0,222600.0,9
50025.0,212500.0,9
50027.0,216800.0,9
51001.0,165000.0,8
51003.0,344500.0,10
51005.0,116500.0,5
51007.0,204400.0,9
51009.0,153300.0,7
51011.0,155300.0,7
51013.0,669400.0,10
51015.0,212300.0,9
51017.0,151500.0,7
51019.0,200500.0,9
51021.0,102400.0,4
51023.0,225200.0,9
51025.0,110800.0,5
51027.0,70800.0,1
51029.0,127300.0,6
51031.0,155000.0,7
51033.0,195100.0,9
51035.0,109200.0,4
51036.0,168900.0,8
51037.0,107400.0,4
51041.0,231700.0,9
51043.0,335600.0,10
51045.0,171400.0,8
51047.0,285300.0,10
51049.0,146300.0,7
51051.0,75700.0,1
51053.0,162300.0,8
51057.0,188100.0,9
51059.0,550000.0,10
51061.0,384100.0,10
51063.0,170000.0,8
51065.0,230600.0,9
51067.0,178000.0,8
51069.0,245100.0,10
51071.0,121000.0,5
51073.0,228300.0,9
51075.0,344000.0,10
51077.0,95100.0,3
51079.0,238300.0,10
51081.0,96400.0,3
51083.0,112700.0,5
51085.0,275800.0,10
51087.0,233400.0,9
51089.0,94200.0,3
51091.0,180100.0,8
51093.0,262300.0,10
51095.0,339600.0,10
51097.0,161800.0,8
51099.0,301600.0,10
51101.0,206100.0,9
51103.0,237700.0,9
51105.0,88000.0,2
51107.0,492300.0,10
51109.0,218100.0,9
51111.0,116000.0,5
51113.0,253000.0,10
51115.0,224800.0,9
51117.0,133200.0,6
51119.0,263900.0,10
51121.0,221900.0,9
51125.0,243800.0,10
51127.0,264800.0,10
51131.0,164000.0,8
51133.0,285900.0,10
51135.0,139900.0,7
51137.0,233800.0,9
51139.0,168700.0,8
51141.0,116400.0,5
51143.0,117400.0,5
51145.0,271400.0,10
51147.0,161400.0,8
51149.0,218200.0,9
51153.0,369300.0,10
51155.0,144800.0,7
51157.0,359800.0,10
51159.0,181900.0,9
51161.0,194800.0,9
51163.0,213000.0,9
51165.0,210000.0,9
51167.0,96900.0,3
51169.0,94400.0,3
51171.0,207900.0,9
51173.0,95000.0,3
51175.0,169500.0,8
51177.0,276800.0,10
51179.0,334600.0,10
51181.0,190400.0,9
51183.0,126300.0,6
51185.0,95300.0,3
51187.0,240000.0,10
51191.0,141300.0,7
51193.0,210900.0,9
51195.0,85600.0,2
51197.0,130800.0,6
51199.0,324400.0,10
51510.0,557000.0,10
51520.0,112200.0,5
51530.0,122100.0,6
51540.0,283800.0,10
51550.0,265600.0,10
51570.0,168000.0,8
51580.0,74200.0,1
51590.0,91100.0,3
51595.0,123800.0,6
51600.0,533300.0,10
51610.0,757300.0,10
51620.0,168300.0,8
51630.0,346500.0,10
51640.0,101100.0,4
51650.0,186400.0,9
51660.0,197400.0,9
51670.0,119700.0,5
51678.0,203600.0,9
51680.0,158800.0,8
51683.0,313100.0,10
51685.0,281500.0,10
51690.0,86800.0,2
51700.0,193100.0,9
51710.0,199400.0,9
51720.0,91700.0,3
51730.0,108200.0,4
51735.0,325000.0,10
51740.0,171800.0,8
51750.0,164600.0,8
51760.0,220700.0,9
51770.0,133200.0,6
51775.0,176800.0,8
51790.0,164800.0,8
51800.0,246600.0,10
51810.0,274300.0,10
51820.0,167600.0,8
51830.0,300100.0,10
51840.0,236800.0,9
53001.0,154500.0,7
53003.0,181800.0,9
53005.0,216900.0,9
53007.0,274500.0,10
53009.0,238500.0,10
53011.0,296800.0,10
53013.0,170800.0,8
53015.0,197000.0,9
53017.0,250800.0,10
53019.0,172200.0,8
53021.0,187900.0,9
53023.0,139100.0,7
53025.0,171500.0,8
53027.0,168500.0,8
53029.0,337800.0,10
53031.0,311100.0,10
53033.0,493500.0,10
53035.0,299600.0,10
53037.0,275000.0,10
53039.0,235900.0,9
53041.0,191100.0,9
53043.0,153800.0,7
53045.0,216000.0,9
53047.0,173500.0,8
53049.0,170800.0,8
53051.0,208400.0,9
53053.0,277000.0,10
53055.0,470500.0,10
53057.0,286200.0,10
53059.0,282400.0,10
53061.0,371600.0,10
53063.0,209000.0,9
53065.0,187000.0,9
53067.0,271300.0,10
53069.0,207000.0,9
53071.0,209800.0,9
53073.0,318400.0,10
53075.0,208200.0,9
53077.0,167700.0,8
54001.0,104800.0,4
54003.0,172800.0,8
54005.0,69900.0,1
54007.0,93000.0,3
54009.0,92000.0,3
54011.0,123200.0,6
54013.0,73500.0,1
54015.0,82100.0,2
54017.0,116800.0,5
54019.0,90500.0,3
54021.0,91300.0,3
54023.0,137300.0,6
54025.0,120500.0,5
54027.0,143700.0,7
54029.0,92000.0,3
54031.0,126400.0,6
54033.0,113500.0,5
54035.0,121000.0,5
54037.0,240600.0,10
54039.0,112400.0,5
54041.0,104800.0,4
54043.0,81700.0,2
54045.0,90100.0,3
54047.0,33800.0,1
54049.0,112800.0,5
54051.0,103300.0,4
54053.0,77400.0,1
54055.0,92200.0,3
54057.0,135100.0,6
54059.0,75800.0,1
54061.0,188700.0,9
54063.0,108100.0,4
54065.0,179800.0,8
54067.0,93100.0,3
54069.0,119400.0,5
54071.0,122300.0,6
54073.0,107000.0,4
54075.0,124300.0,6
54077.0,106800.0,4
54079.0,163800.0,8
54081.0,105700.0,4
54083.0,99200.0,4
54085.0,85800.0,2
54087.0,93800.0,3
54089.0,95400.0,3
54091.0,103600.0,4
54093.0,117100.0,5
54095.0,97400.0,3
54097.0,112600.0,5
54099.0,97800.0,3
54101.0,67200.0,1
54103.0,101000.0,4
54105.0,86100.0,2
54107.0,118600.0,5
54109.0,67200.0,1
55001.0,125100.0,6
55003.0,110100.0,5
55005.0,150200.0,7
55007.0,166300.0,8
55009.0,167000.0,8
55011.0,155900.0,7
55013.0,156100.0,7
55015.0,173200.0,8
55017.0,159000.0,8
55019.0,121300.0,6
55021.0,187000.0,9
55023.0,131100.0,6
55025.0,252300.0,10
55027.0,159100.0,8
55029.0,207100.0,9
55031.0,143700.0,7
55033.0,161800.0,8
55035.0,161600.0,8
55037.0,130800.0,6
55039.0,152900.0,7
55041.0,130200.0,6
55043.0,144000.0,7
55045.0,166900.0,8
55047.0,142600.0,7
55049.0,174500.0,8
55051.0,113100.0,5
55053.0,133200.0,6
55055.0,184300.0,9
55057.0,124100.0,6
55059.0,169000.0,8
55061.0,157700.0,8
55063.0,167100.0,8
55065.0,134600.0,6
55067.0,113200.0,5
55069.0,139800.0,7
55071.0,127200.0,6
55073.0,152000.0,7
55075.0,117100.0,5
55077.0,150300.0,7
55078.0,103300.0,4
55079.0,153600.0,7
55081.0,149400.0,7
55083.0,155300.0,7
55085.0,167800.0,8
55087.0,163800.0,8
55089.0,273000.0,10
55091.0,148700.0,7
55093.0,197500.0,9
55095.0,164700.0,8
55097.0,163300.0,8
55099.0,122700.0,6
55101.0,169900.0,8
55103.0,136800.0,6
55105.0,139800.0,7
55107.0,110400.0,5
55109.0,233600.0,9
55111.0,174500.0,8
55113.0,164700.0,8
55115.0,136600.0,6
55117.0,153700.0,7
55119.0,131900.0,6
55121.0,151400.0,7
55123.0,152300.0,7
55125.0,206900.0,9
55127.0,196400.0,9
55129.0,152700.0,7
55131.0,225800.0,9
55133.0,272100.0,10
55135.0,145600.0,7
55137.0,143100.0,7
55139.0,149500.0,7
55141.0,129900.0,6
56001.0,226900.0,9
56003.0,154600.0,7
56005.0,220200.0,9
56007.0,165700.0,8
56009.0,207900.0,9
56011.0,220200.0,9
56013.0,194100.0,9
56015.0,168200.0,8
56017.0,151800.0,7
56019.0,257800.0,10
56021.0,214000.0,9
56023.0,231700.0,9
56025.0,202600.0,9
56027.0,144900.0,7
56029.0,254800.0,10
56031.0,173700.0,8
56033.0,261500.0,10
56035.0,272600.0,10
56037.0,205800.0,9
56039.0,827400.0,10
56041.0,177500.0,8
56043.0,162700.0,8
56045.0,169900.0,8
72001.0,85200.0,2
72003.0,86300.0,2
72005.0,120400.0,5
72007.0,117300.0,5
72009.0,114100.0,5
72011.0,88800.0,3
72013.0,97400.0,3
72015.0,88900.0,3
72017.0,106200.0,4
72019.0,101200.0,4
72021.0,134900.0,6
72023.0,112400.0,5
72025.0,131300.0,6
72027.0,100200.0,4
72029.0,110200.0,5
72031.0,143900.0,7
72033.0,119200.0,5
72035.0,117400.0,5
72037.0,92600.0,3
72039.0,89700.0,3
72041.0,121700.0,6
72043.0,88800.0,3
72045.0,89700.0,3
72047.0,89900.0,3
72049.0,113500.0,5
72051.0,139000.0,7
72053.0,99500.0,4
72054.0,93200.0,3
72055.0,90900.0,3
72057.0,88900.0,3
72059.0,80300.0,2
72061.0,177400.0,8
72063.0,143500.0,7
72065.0,93500.0,3
72067.0,101600.0,4
72069.0,95400.0,3
72071.0,105300.0,4
72073.0,94100.0,3
72075.0,93300.0,3
72077.0,108500.0,4
72079.0,88800.0,3
72081.0,88000.0,2
72083.0,83400.0,2
72085.0,118500.0,5
72087.0,103200.0,4
72089.0,110400.0,5
72091.0,108400.0,4
72093.0,90800.0,3
72095.0,89400.0,3
72097.0,98700.0,4
72099.0,96500.0,3
72101.0,100300.0,4
72103.0,91200.0,3
72105.0,89900.0,3
72107.0,89800.0,3
72109.0,92200.0,3
72111.0,75000.0,1
72113.0,98800.0,4
72115.0,108000.0,4
72117.0,121500.0,6
72119.0,114000.0,5
72121.0,96700.0,3
72123.0,85700.0,2
72125.0,90300.0,3
72127.0,155700.0,7
72129.0,108500.0,4
72131.0,97800.0,3
72133.0,92400.0,3
72135.0,137500.0,7
72137.0,127400.0,6
72139.0,147300.0,7
72141.0,91600.0,3
72143.0,116000.0,5
72145.0,107600.0,4
72147.0,104200.0,4
72149.0,90900.0,3
72151.0,88100.0,2
72153.0,92000.0,3
