NAME,fips,% Housing Units Occupied,% Unemployment Rate,% Born in State,% <HS,% HS Grad,% Some College,% Bach Degree,% Grad Degree,% Below Pov Level,Commute Time,Median Income,Median Home Value,state_1.0,state_2.0,state_4.0,state_5.0,state_6.0,state_8.0,state_9.0,state_10.0,state_11.0,state_12.0,state_13.0,state_15.0,state_16.0,state_17.0,state_18.0,state_19.0,state_20.0,state_21.0,state_22.0,state_23.0,state_24.0,state_25.0,state_26.0,state_27.0,state_28.0,state_29.0,state_30.0,state_31.0,state_32.0,state_33.0,state_34.0,state_35.0,state_36.0,state_37.0,state_38.0,state_39.0,state_40.0,state_41.0,state_42.0,state_44.0,state_45.0,state_46.0,state_47.0,state_48.0,state_49.0,state_50.0,state_51.0,state_53.0,state_54.0,state_55.0,state_56.0
"Van Zandt County, Texas",48467,0.844055252,0.027,0.743304885,0.113688199,0.229951442,0.229399647,0.086319158,0.031636257,0.14140671,734520,25242,121900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Martin County, Texas",48317,0.874193548,0.017,0.840755255,0.134485216,0.182223014,0.149982187,0.084966156,0.03437834,0.105985037,44935,29951,133100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Yoakum County, Texas",48501,0.880263158,0.041,0.633415004,0.186092638,0.168591763,0.134523393,0.069770155,0.025551278,0.090187843,73050,32363,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Red River County, Texas",48387,0.730112815,0.041,0.823462322,0.111527495,0.288309572,0.227209776,0.069327902,0.020855397,0.180366599,135980,21938,67200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Upshur County, Texas",48459,0.82623028,0.042,0.72219088,0.105987392,0.230567343,0.224974858,0.081336309,0.03382472,0.130687532,441325,25410,123800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Wharton County, Texas",48481,0.871622008,0.033,0.813674761,0.140285432,0.191451469,0.205362085,0.069408678,0.041418979,0.172847826,417325,25682,122900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Grayson County, Texas",48181,0.86500965,0.034,0.657708463,0.07728687,0.208634101,0.251571251,0.094523958,0.043855009,0.13521313,1366630,27294,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Palo Pinto County, Texas",48363,0.667486569,0.044,0.73881414,0.109439559,0.245541547,0.214217608,0.079916658,0.032630575,0.174630081,259185,22932,95900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Callahan County, Texas",48059,0.797810109,0.018,0.795933188,0.082716049,0.265722585,0.217864924,0.099273784,0.034277415,0.139941903,142360,25651,89000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Gregg County, Texas",48183,0.879047049,0.03,0.692308938,0.104207492,0.184867281,0.221605908,0.092255494,0.041532382,0.170283577,1065155,25520,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lubbock County, Texas",48303,0.8954384,0.027,0.743134939,0.08368441,0.154604019,0.179354064,0.10741274,0.063615013,0.181530184,2443195,25326,130800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Kaufman County, Texas",48257,0.916952979,0.045,0.711411992,0.088722563,0.212564124,0.207333277,0.087049029,0.045816163,0.128433269,1863305,31058,161600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Chambers County, Texas",48071,0.88471096,0.038,0.698674675,0.080661173,0.184776134,0.232750918,0.092797578,0.04343294,0.125881068,485910,32746,185700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Bell County, Texas",48027,0.870252157,0.045,0.471177784,0.056989913,0.156508959,0.242546079,0.09699155,0.051356374,0.134217324,3125030,28292,141200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hutchinson County, Texas",48233,0.676418023,0.034,0.686755366,0.095127718,0.219183163,0.250985119,0.063882064,0.026378008,0.151314265,163810,24987,77300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Orange County, Texas",48361,0.864871441,0.033,0.734291527,0.078122955,0.258522017,0.228598284,0.078575083,0.0232251,0.136173808,824055,29416,107600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Winkler County, Texas",48495,0.849125124,0.026,0.674442451,0.192258395,0.16252243,0.172519867,0.039220713,0.016277877,0.163035119,63900,28638,64400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Burnet County, Texas",48053,0.754376539,0.026,0.671169399,0.083344262,0.218404372,0.223781421,0.119825137,0.056612022,0.108939891,465150,26898,182600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dallas County, Texas",48113,0.918310017,0.036,0.544856628,0.135872389,0.144047752,0.161654589,0.12460372,0.071237694,0.163885744,33048895,30118,161500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Johnson County, Texas",48251,0.922907093,0.027,0.67396238,0.099238416,0.220266096,0.213335372,0.085199572,0.034359994,0.103936382,2225675,31213,144700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Limestone County, Texas",48293,0.767763158,0.047,0.769636402,0.129279183,0.238613651,0.220625133,0.06842441,0.027684457,0.19859664,185245,22476,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Parker County, Texas",48367,0.894184919,0.031,0.667609128,0.073458036,0.193456187,0.224464954,0.123834764,0.055684812,0.081870849,1760600,31936,198400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Travis County, Texas",48453,0.91619107,0.029,0.526506733,0.074219185,0.114320052,0.161739943,0.209991805,0.121075562,0.128611513,15211490,37402,298800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lamb County, Texas",48279,0.782938076,0.017,0.764213542,0.163399186,0.20509727,0.16083547,0.071633238,0.028728699,0.231036043,97825,22846,64700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Jackson County, Mississippi",28059,0.829085457,0.049,0.596124326,0.07532356,0.213485994,0.247672765,0.087991325,0.052818736,0.15868858,1439095,26582,129400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Claiborne County, Mississippi",28021,0.703530512,0.064,0.88629386,0.131140351,0.17752193,0.161403509,0.05877193,0.052412281,0.405482456,56815,15489,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lauderdale County, Mississippi",28075,0.841882647,0.037,0.758493592,0.097086249,0.192853355,0.245450901,0.082226504,0.051873311,0.209006376,617725,22441,93100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simpson County, Mississippi",28127,0.773444601,0.044,0.837070144,0.147822554,0.223506815,0.216858124,0.057511173,0.027001071,0.243748384,357780,19522,84200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Attala County, Mississippi",28007,0.774891304,0.054,0.861525214,0.155696679,0.207846725,0.210699101,0.06151445,0.028846671,0.227006081,199170,19728,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coahoma County, Mississippi",28027,0.814683686,0.102,0.871229308,0.130913369,0.150491555,0.22800605,0.070708344,0.03461894,0.331736829,168220,17594,67200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walthall County, Mississippi",28147,0.785378662,0.031,0.774193548,0.130333539,0.305732484,0.141976577,0.049037737,0.040682145,0.272858023,190470,21116,90400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pontotoc County, Mississippi",28115,0.844924812,0.043,0.769343765,0.151045825,0.195848635,0.195912502,0.069583267,0.032955453,0.189845122,316595,21847,102700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alcorn County, Mississippi",28003,0.84250276,0.049,0.685126412,0.125874126,0.221328671,0.220871436,0.068961807,0.042388381,0.167590102,323265,21580,92400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DeSoto County, Mississippi",28033,0.938315271,0.04,0.330133082,0.06715418,0.193150592,0.233807599,0.10617605,0.050570027,0.08988713,2110195,31692,162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clay County, Missouri",29047,0.931397328,0.028,0.587776588,0.046043719,0.194163837,0.212473449,0.148734759,0.071599405,0.077708184,2697935,33862,167700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dent County, Missouri",29065,0.861597374,0.034,0.716331269,0.135255418,0.285797214,0.183823529,0.065144479,0.037990196,0.206656347,139485,21843,110900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Louis city, Missouri",29510,0.796343019,0.054,0.669087907,0.09242048,0.166763581,0.199345912,0.135414893,0.111847157,0.235073392,3543665,26184,131900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butler County, Missouri",29023,0.824611817,0.051,0.746191468,0.118690473,0.245828751,0.224393326,0.058034774,0.036505745,0.212786371,292195,20589,109800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holt County, Missouri",29087,0.740634006,0.023,0.763016158,0.067549372,0.325179533,0.200852783,0.101660682,0.044883303,0.125,44705,25811,96100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montgomery County, Missouri",29139,0.785072231,0.023,0.849372023,0.112083153,0.316673885,0.18172369,0.062278042,0.034820269,0.165006496,132565,26006,104900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stoddard County, Missouri",29207,0.851913963,0.033,0.776057197,0.134657089,0.280462185,0.190363242,0.063059095,0.029343996,0.158240716,263315,22318,99300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Washington County, Missouri",29221,0.825244477,0.045,0.855400907,0.161485701,0.267899402,0.197745778,0.041193695,0.023585095,0.191207733,271895,19308,93700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DeKalb County, Missouri",29063,0.879759982,0.012,0.701926138,0.096466094,0.34057625,0.198344476,0.088268067,0.026504298,0.098057943,102220,26348,113500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lafayette County, Missouri",29107,0.877030319,0.027,0.761483936,0.065206051,0.298812483,0.189481113,0.088772285,0.050139618,0.127128786,377190,28665,127300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schuyler County, Missouri",29197,0.75547098,0.023,0.657041315,0.094402488,0.307863172,0.177920924,0.042647712,0.033318525,0.153265215,46200,20542,70500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Camden County, Missouri",29029,0.385865657,0.033,0.55792088,0.081781089,0.283838921,0.223922299,0.10388948,0.060027497,0.157597126,395200,23201,183500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jasper County, Missouri",29097,0.88970357,0.034,0.598492091,0.084771633,0.224441873,0.194795283,0.107121891,0.042612254,0.170373539,960115,25176,115900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"McDonald County, Missouri",29119,0.81458417,0.025,0.414684365,0.154641433,0.267490253,0.159109826,0.0512989,0.026635125,0.192184694,232505,24081,97400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polk County, Missouri",29167,0.853923452,0.029,0.677263939,0.079939142,0.237693746,0.192462519,0.079178421,0.051126819,0.138990142,315170,22359,125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reynolds County, Missouri",29179,0.655403727,0.034,0.77719715,0.156927949,0.302137767,0.192082344,0.059857482,0.021219319,0.176405384,54825,22182,95100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott County, Missouri",29201,0.895934959,0.03,0.753285652,0.104701903,0.286116347,0.190813086,0.061297736,0.037362183,0.202535568,318245,22397,106300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barton County, Missouri",29011,0.880378504,0.034,0.661603376,0.086919831,0.291476793,0.179746835,0.084219409,0.038987342,0.213164557,115500,22362,96100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cole County, Missouri",29051,0.895784402,0.026,0.73818087,0.055329685,0.210568152,0.194396664,0.147068022,0.078472765,0.101042481,657680,32457,160300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gasconade County, Missouri",29073,0.745580885,0.014,0.825105113,0.090872101,0.281771328,0.208395497,0.084361861,0.051471586,0.096500746,168015,26072,133200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macon County, Missouri",29121,0.767596455,0.027,0.751671693,0.085354661,0.306345876,0.189982955,0.073292251,0.034810541,0.147305625,125440,23124,95600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pemiscot County, Missouri",29155,0.837104072,0.051,0.624625683,0.148904938,0.267923199,0.154071986,0.049321825,0.02918208,0.274323293,106180,18827,78600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Douglas County, Missouri",29067,0.784992343,0.029,0.617840586,0.134290414,0.320696875,0.19021983,0.047928817,0.027441304,0.211155974,133295,17864,113200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henry County, Missouri",29083,0.840475103,0.035,0.708844475,0.08619343,0.302228348,0.21346198,0.074936825,0.035102228,0.211762003,202320,23949,102300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lawrence County, Missouri",29109,0.874333952,0.037,0.650538903,0.112160071,0.247580835,0.206618939,0.070621247,0.031704823,0.165289906,353860,23824,105700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chouteau County, Montana",30015,0.774193548,0.017,0.682501296,0.047503887,0.220418034,0.225600276,0.147693902,0.037830368,0.187597167,37805,23078,137200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lincoln County, Montana",30053,0.708744529,0.048,0.41161277,0.092881496,0.266659779,0.249095981,0.112511623,0.041843166,0.18349003,105780,20952,190500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glacier County, Montana",30035,0.773417253,0.039,0.789400686,0.064676254,0.243375429,0.165997518,0.072633039,0.038542959,0.326082196,64370,17240,109800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stillwater County, Montana",30095,0.761943818,0.024,0.541339001,0.036556854,0.2565356,0.2424017,0.129543039,0.051540914,0.063655685,102095,29744,246600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Granite County, Montana",30039,0.451977401,0.021,0.535331906,0.065769348,0.252982563,0.241358214,0.122361578,0.081064546,0.080452738,24955,23926,216500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Madison County, Montana",30057,0.496505491,0.019,0.390362619,0.036748601,0.265879776,0.257726941,0.149914821,0.077391093,0.104648333,62990,25250,254900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lewis and Clark County, Montana",30049,0.884420832,0.02,0.554929409,0.035123813,0.171414941,0.223996303,0.167300267,0.102807222,0.109814094,527185,32096,230600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Missoula County, Montana",30063,0.912672037,0.03,0.493313675,0.0299268,0.141443143,0.210901598,0.171921747,0.111024892,0.144736729,1085485,25585,271400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cascade County, Montana",30013,0.893303595,0.024,0.571538669,0.055953808,0.213771928,0.230115235,0.118966066,0.057054779,0.124507621,579765,27428,171700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Powell County, Montana",30077,0.74718398,0.004,0.547733567,0.086576301,0.285235388,0.235534179,0.097944906,0.063110334,0.097070398,46765,23360,149500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gallatin County, Montana",30031,0.875125063,0.024,0.415491411,0.020892017,0.119327025,0.183826829,0.201290951,0.110389672,0.114801058,970340,28931,330400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beaverhead County, Montana",30001,0.746013881,0.023,0.490258703,0.030767593,0.19652933,0.206536783,0.16256787,0.076120515,0.15128287,68065,22546,194900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sheridan County, Nebraska",31161,0.769835841,0.016,0.602980512,0.067634696,0.241880015,0.229652274,0.115399312,0.051394727,0.178448605,44800,24316,72300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frontier County, Nebraska",31063,0.711734694,0.023,0.748945956,0.031429667,0.208125719,0.305864316,0.087389805,0.049060943,0.098505174,21145,26961,100200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Douglas County, Nebraska",31055,0.929863873,0.03,0.598770793,0.064795529,0.138481275,0.193806397,0.165589774,0.087475135,0.124297287,5315725,32840,161400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin County, Nebraska",31061,0.79088785,0.01,0.744510978,0.054557552,0.264803726,0.30239521,0.093147039,0.030605456,0.135063207,27195,26789,65200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jefferson County, Nebraska",31095,0.840717029,0.011,0.752365053,0.062743461,0.286032276,0.257929883,0.086950473,0.022815804,0.11769616,49490,24339,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
